pair,task,sample_key,idx,id,solved,oracle_ratio,oracle_needed_budget,capped_oracle_needed_budget,unsolved_cap_budget,brekv_budget,brekv_score
pair6_llama32_abliterated_deepseek3b,hotpotqa,233::5abb02fe554299232ef4a39f,233,5abb02fe554299232ef4a39f,True,0.1,0.13365,0.13365,0.615792,0.255301,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,234::5a8eb4d65542990e94052b82,234,5a8eb4d65542990e94052b82,True,0.3,0.321821,0.321821,0.618524,0.237441,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,235::5a8ba60b554299240d9c205b,235,5a8ba60b554299240d9c205b,True,0.15,0.176339,0.176339,0.618304,0.240699,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,236::5a807ca5554299485f598613,236,5a807ca5554299485f598613,False,NA,NA,0.614286,0.614286,0.277731,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,237::5a7c0dab5542997c3ec972d2,237,5a7c0dab5542997c3ec972d2,False,NA,NA,0.618524,0.618524,0.264129,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,238::5a89019a5542995153361259,238,5a89019a5542995153361259,True,0.15,0.17885,0.17885,0.615792,0.23298,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,239::5a7f00b455429930675135f1,239,5a7f00b455429930675135f1,True,0.2,0.228571,0.228571,0.614286,0.238177,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,240::5a8220db5542995ce29dccc1,240,5a8220db5542995ce29dccc1,True,0.1,0.129968,0.129968,0.615736,0.235231,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,241::5ab510cb5542996a3a96a00f,241,5ab510cb5542996a3a96a00f,True,0.15,0.182592,0.182592,0.61684,0.236991,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,242::5a80a25d5542995d8a8ddfb7,242,5a80a25d5542995d8a8ddfb7,True,0.2,0.225649,0.225649,0.62013,0.277597,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,243::5adf5cd25542992d7e9f9320,243,5adf5cd25542992d7e9f9320,True,0.1,0.13279,0.13279,0.611697,0.223634,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,244::5a75ebfc5542992d0ec06018,244,5a75ebfc5542992d0ec06018,True,0.4,0.419979,0.419979,0.615736,0.237916,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,245::5ab29caa554299545a2cf9d3,245,5ab29caa554299545a2cf9d3,True,0.15,0.179907,0.179907,0.612483,0.261015,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,246::5ae0536755429924de1b70a6,246,5ae0536755429924de1b70a6,False,NA,NA,0.611607,0.611607,0.269841,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,247::5ae17a9b5542990adbacf7a2,247,5ae17a9b5542990adbacf7a2,True,0.35,0.371118,0.371118,0.608696,0.27588,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,248::5a8f503c5542992414482a34,248,5a8f503c5542992414482a34,True,0.2,0.223562,0.223562,0.611781,0.289889,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,249::5ae0159855429925eb1afc09,249,5ae0159855429925eb1afc09,True,0.1,0.130047,0.130047,0.612189,0.232143,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,250::5a8b2f2b5542995d1e6f12fa,250,5a8b2f2b5542995d1e6f12fa,True,0.3,0.322136,0.322136,0.618105,0.247878,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,251::5a90386455429916514e7435,251,5a90386455429916514e7435,False,NA,NA,0.610182,0.610182,0.263298,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,252::5ab43179554299233955004d,252,5ab43179554299233955004d,True,0.5,0.51244,0.51244,0.609952,0.261637,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,253::5a8b42be55429949d91db515,253,5a8b42be55429949d91db515,False,NA,NA,0.618304,0.618304,0.251488,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,254::5a8d6d4e554299441c6b9fdb,254,5a8d6d4e554299441c6b9fdb,True,0.35,0.370425,0.370425,0.617473,0.255608,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,255::5ae40a2955429970de88d8a3,255,5ae40a2955429970de88d8a3,True,0.2,0.228571,0.228571,0.614286,0.21106,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,256::5adcfebe5542992c1e3a24f3,256,5adcfebe5542992c1e3a24f3,True,0.25,0.275123,0.275123,0.614286,0.261084,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,257::5ab5a3fb5542997d4ad1f19b,257,5ab5a3fb5542997d4ad1f19b,True,0.15,0.17885,0.17885,0.615792,0.256417,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,258::5ac2ffbd554299677310267b,258,5ac2ffbd554299677310267b,False,NA,NA,0.617473,0.617473,0.231405,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,259::5a7133fa5542994082a3e660,259,5a7133fa5542994082a3e660,True,0.15,0.177885,0.177885,0.616758,0.238782,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,260::5abea7c25542990832d3a068,260,5abea7c25542990832d3a068,True,0.15,0.179511,0.179511,0.610902,0.240288,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,261::5a8a09765542992d82986e67,261,5a8a09765542992d82986e67,True,0.15,0.177032,0.177032,0.617611,0.240456,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,262::5a72a51355429901807daf21,262,5a72a51355429901807daf21,True,0.3,0.323892,0.323892,0.612069,0.244663,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,263::5aba72d75542994dbf019912,263,5aba72d75542994dbf019912,True,0.1,0.151429,0.151429,0.614286,0.245714,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,264::5adcd9fe5542990d50227d46,264,5adcd9fe5542990d50227d46,False,NA,NA,0.617347,0.617347,0.293651,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,265::5ae5c212554299546bf82f4b,265,5ae5c212554299546bf82f4b,True,0.5,0.522201,0.522201,0.617761,0.265444,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,266::5a7320565542991f9a20c61d,266,5a7320565542991f9a20c61d,False,NA,NA,0.614286,0.614286,0.247857,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,267::5add596f5542990dbb2f7e4d,267,5add596f5542990dbb2f7e4d,False,NA,NA,0.609403,0.609403,0.264014,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,268::5adfb60655429942ec259b08,268,5adfb60655429942ec259b08,True,0.4,0.421429,0.421429,0.614286,0.259852,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,269::5a74adb455429916b01641c6,269,5a74adb455429916b01641c6,True,0.1,0.171849,0.171849,0.614286,0.268908,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,270::5ae27df25542992decbdcd2a,270,5ae27df25542992decbdcd2a,True,0.1,0.15379,0.15379,0.616254,0.262026,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,271::5a8baf4b5542996e8ac889c5,271,5a8baf4b5542996e8ac889c5,False,NA,NA,0.619361,0.619361,0.276786,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,272::5ae352285542994393b9e685,272,5ae352285542994393b9e685,True,0.3,0.322704,0.322704,0.609694,0.272534,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,273::5a8e0a005542995085b373a1,273,5a8e0a005542995085b373a1,True,0.15,0.180357,0.180357,0.614286,0.281429,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,274::5ab639e65542995eadeeff7f,274,5ab639e65542995eadeeff7f,True,0.1,0.131407,0.131407,0.61355,0.229962,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,275::5ade99295542992fa25da7d8,275,5ade99295542992fa25da7d8,True,0.15,0.180636,0.180636,0.6154,0.257638,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,276::5ac26b7f55429951e9e685ae,276,5ac26b7f55429951e9e685ae,False,NA,NA,0.610182,0.610182,0.214666,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,277::5ae351405542994393b9e67f,277,5ae351405542994393b9e67f,False,NA,NA,0.612003,0.612003,0.260566,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,278::5a7f6f4b5542994857a76740,278,5a7f6f4b5542994857a76740,False,NA,NA,0.61039,0.61039,0.258658,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,279::5a81346055429926c1cdad13,279,5a81346055429926c1cdad13,False,NA,NA,0.611607,0.611607,0.253472,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,280::5a716f575542994082a3e82f,280,5a716f575542994082a3e82f,True,0.15,0.180357,0.180357,0.614286,0.217857,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,281::5a812d0555429938b61422e1,281,5a812d0555429938b61422e1,True,0.2,0.226262,0.226262,0.613131,0.24059,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,282::5a826d2f5542995ce29dcd05,282,5a826d2f5542995ce29dcd05,True,0.5,0.517857,0.517857,0.61592,0.257869,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,283::5ab67c3f55429954757d32f9,283,5ab67c3f55429954757d32f9,True,0.1,0.176829,0.176829,0.611934,0.264808,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,284::5ae20e265542994d89d5b325,284,5ae20e265542994d89d5b325,True,0.15,0.182933,0.182933,0.61723,0.223828,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,285::5ae7eed8554299540e5a56b5,285,5ae7eed8554299540e5a56b5,True,0.25,0.2743,0.2743,0.612297,0.282769,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,286::5a7555215542996c70cfaee1,286,5a7555215542996c70cfaee1,False,NA,NA,0.614286,0.614286,0.282589,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,287::5ab9b29c554299743d22ebae,287,5ab9b29c554299743d22ebae,False,NA,NA,0.614286,0.614286,0.258009,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,288::5ae2c696554299495565db32,288,5ae2c696554299495565db32,True,0.2,0.22619,0.22619,0.613095,0.268298,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,289::5a832f9d5542993344745fe4,289,5a832f9d5542993344745fe4,True,0.3,0.329592,0.329592,0.614286,0.235714,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,290::5a79e3925542994bb9457130,290,5a79e3925542994bb9457130,True,0.5,0.514621,0.514621,0.611697,0.215964,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,291::5ae713af554299572ea546bb,291,5ae713af554299572ea546bb,False,NA,NA,0.612069,0.612069,0.275246,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,292::5ade450b5542997c77adedc5,292,5ade450b5542997c77adedc5,True,0.25,0.274857,0.274857,0.614286,0.267714,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,293::5ab3cecd5542992ade7c6eae,293,5ab3cecd5542992ade7c6eae,False,NA,NA,0.614286,0.614286,0.28125,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,294::5ae4be5c5542995ad6573e3a,294,5ae4be5c5542995ad6573e3a,True,0.1,0.134785,0.134785,0.616928,0.266145,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,295::5a8d5ec2554299585d9e37c4,295,5a8d5ec2554299585d9e37c4,False,NA,NA,0.616609,0.616609,0.270654,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,296::5ae765185542995703ce8c0f,296,5ae765185542995703ce8c0f,False,NA,NA,0.614286,0.614286,0.259244,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,297::5ab2c6a955429916697740c2,297,5ab2c6a955429916697740c2,True,0.15,0.179331,0.179331,0.610182,0.266337,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,298::5ab6369655429953192ad2a1,298,5ab6369655429953192ad2a1,True,0.1,0.134421,0.134421,0.612767,0.251687,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,299::5a7b220855429931da12c9e5,299,5a7b220855429931da12c9e5,True,0.5,0.517857,0.517857,0.612395,0.279762,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,300::5a81d92f554299676cceb0f9,300,5a81d92f554299676cceb0f9,False,NA,NA,0.610182,0.610182,0.238602,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,301::5a7b735c5542997c3ec9718a,301,5a7b735c5542997c3ec9718a,True,0.15,0.184949,0.184949,0.609694,0.272534,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,302::5a724a2b5542990c210a40bc,302,5a724a2b5542990c210a40bc,True,0.2,0.223868,0.223868,0.611934,0.264808,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,303::5ae5db98554299546bf82fa6,303,5ae5db98554299546bf82fa6,True,0.15,0.182188,0.182188,0.615506,0.242541,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,304::5a7344e95542991f9a20c6ce,304,5a7344e95542991f9a20c6ce,True,0.25,0.27525,0.27525,0.613057,0.260692,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,305::5ab6dbc15542995eadef00cd,305,5ab6dbc15542995eadef00cd,False,NA,NA,0.617925,0.617925,0.266509,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,306::5a88016b5542997e5c09a58a,306,5a88016b5542997e5c09a58a,True,0.1,0.146978,0.146978,0.610577,0.260646,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,307::5ab5e024554299494045f097,307,5ab5e024554299494045f097,True,0.15,0.179907,0.179907,0.612483,0.236983,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,308::5ac44629554299194317395d,308,5ac44629554299194317395d,True,0.1,0.139961,0.139961,0.617761,0.274775,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,309::5a7afdc85542992d025e672e,309,5a7afdc85542992d025e672e,True,0.15,0.17822,0.17822,0.615236,0.246657,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,310::5ae834e95542997ec272776a,310,5ae834e95542997ec272776a,True,0.1,0.135714,0.135714,0.614286,0.216138,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,311::5abbdb335542992ccd8e7fc1,311,5abbdb335542992ccd8e7fc1,True,0.1,0.151429,0.151429,0.614286,0.219643,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,312::5a79c9cc554299148911fa53,312,5a79c9cc554299148911fa53,True,0.15,0.181267,0.181267,0.617925,0.249663,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,313::5ac38c0755429939154137bb,313,5ac38c0755429939154137bb,False,NA,NA,0.612974,0.612974,0.240039,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,314::5a8b7cb95542995d1e6f13bb,314,5a8b7cb95542995d1e6f13bb,True,0.15,0.180357,0.180357,0.614286,0.253929,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,315::5addfdfa5542997dc790710b,315,5addfdfa5542997dc790710b,False,NA,NA,0.612483,0.612483,0.218959,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,316::5a88d745554299206df2b378,316,5a88d745554299206df2b378,True,0.1,0.160138,0.160138,0.616359,0.257296,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,317::5ae6940e5542991bbc97613f,317,5ae6940e5542991bbc97613f,True,0.15,0.181573,0.181573,0.611044,0.235594,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,318::5abe3abb55429965af743ea1,318,5abe3abb55429965af743ea1,True,0.2,0.228571,0.228571,0.614286,0.231988,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,319::5a8ba9d255429971feec4759,319,5a8ba9d255429971feec4759,True,0.15,0.180938,0.180938,0.616609,0.285929,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,320::5ab2b6fb5542992953946848,320,5ab2b6fb5542992953946848,True,0.3,0.322136,0.322136,0.618105,0.289604,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,321::5adfd2f255429925eb1afaa5,321,5adfd2f255429925eb1afaa5,False,NA,NA,0.618771,0.618771,0.259136,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,322::5a7a33a35542994f819ef14c,322,5a7a33a35542994f819ef14c,True,0.3,0.321731,0.321731,0.61592,0.253935,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,323::5a8ba07d5542996e8ac88985,323,5a8ba07d5542996e8ac88985,True,0.1,0.134785,0.134785,0.616928,0.253425,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,324::5ab8f57b5542991b5579f097,324,5ab8f57b5542991b5579f097,True,0.1,0.167208,0.167208,0.616477,0.275974,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,325::5abfb3425542990832d3a1c0,325,5abfb3425542990832d3a1c0,True,0.15,0.182809,0.182809,0.61592,0.265738,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,326::5ab5ac345542992aa134a37f,326,5ab5ac345542992aa134a37f,True,0.2,0.226834,0.226834,0.617761,0.235843,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,327::5a8e63d65542995085b37421,327,5a8e63d65542995085b37421,True,0.1,0.161491,0.161491,0.612189,0.260481,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,328::5a89706055429951533612f9,328,5a89706055429951533612f9,True,0.2,0.226329,0.226329,0.618771,0.278239,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,329::5a8e612b5542995085b3741b,329,5a8e612b5542995085b3741b,True,0.1,0.148058,0.148058,0.616158,0.254508,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,330::5a738fb4554299623ed4abf9,330,5a738fb4554299623ed4abf9,True,0.1,0.15379,0.15379,0.616254,0.250364,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,331::5a8bc29a5542995d1e6f1446,331,5a8bc29a5542995d1e6f1446,False,NA,NA,0.612483,0.612483,0.266021,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,332::5abfe2a15542997d6429591c,332,5abfe2a15542997d6429591c,True,0.1,0.178571,0.178571,0.619048,0.260141,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,333::5a868ca055429960ec39b6be,333,5a868ca055429960ec39b6be,True,0.5,0.517857,0.517857,0.617925,0.252695,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,334::5a820f2c55429926c1cdae17,334,5a820f2c55429926c1cdae17,False,NA,NA,0.616254,0.616254,0.260933,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,335::5ae5a4e5554299546bf82f01,335,5ae5a4e5554299546bf82f01,True,0.15,0.179511,0.179511,0.610902,0.258772,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,336::5a8d0c74554299585d9e37a1,336,5a8d0c74554299585d9e37a1,True,0.1,0.131407,0.131407,0.61723,0.233642,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,337::5ab9d7e4554299232ef4a21f,337,5ab9d7e4554299232ef4a21f,True,0.6,0.616477,0.616477,0.616477,0.272727,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,338::5a7148d25542994082a3e766,338,5a7148d25542994082a3e766,True,0.1,0.182188,0.182188,0.609403,0.266275,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,339::5ae6233c5542992ae0d1623e,339,5ae6233c5542992ae0d1623e,False,NA,NA,0.615792,0.615792,0.260882,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,340::5adff2aa554299603e4183d0,340,5adff2aa554299603e4183d0,False,NA,NA,0.615792,0.615792,0.239676,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,341::5ade7fa3554299728e26c727,341,5ade7fa3554299728e26c727,False,NA,NA,0.612825,0.612825,0.249459,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,342::5a8f38fa55429924144829f5,342,5a8f38fa55429924144829f5,True,0.25,0.276786,0.276786,0.616477,0.238636,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,343::5a8f51695542992414482a3e,343,5a8f51695542992414482a3e,False,NA,NA,0.614286,0.614286,0.26039,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,344::5a88db445542993b751ca88a,344,5a88db445542993b751ca88a,True,0.15,0.181573,0.181573,0.611044,0.236194,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,345::5a7ef6b35542994959419a94,345,5a7ef6b35542994959419a94,True,0.25,0.274399,0.274399,0.618105,0.277228,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,346::5a8e494e5542995a26add4c8,346,5a8e494e5542995a26add4c8,False,NA,NA,0.614286,0.614286,0.265306,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,347::5ab5d43f5542997d4ad1f1f6,347,5ab5d43f5542997d4ad1f1f6,True,0.1,0.130874,0.130874,0.613017,0.273731,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,348::5a7905ca554299148911f9c8,348,5a7905ca554299148911f9c8,True,0.2,0.228571,0.228571,0.614286,0.251948,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,349::5ab30f9a554299233954fef2,349,5ab30f9a554299233954fef2,True,0.15,0.177521,0.177521,0.617122,0.208508,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,350::5ab3849a55429969a97a8170,350,5ab3849a55429969a97a8170,True,0.15,0.179162,0.179162,0.617473,0.24941,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,351::5a7bc5f255429927d897c03e,351,5a7bc5f255429927d897c03e,True,0.1,0.185993,0.185993,0.611781,0.288961,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,352::5a7f22005542993067513657,352,5a7f22005542993067513657,True,0.2,0.228571,0.228571,0.614286,0.248571,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,353::5ab925fd554299131ca42281,353,5ab925fd554299131ca42281,False,NA,NA,0.615546,0.615546,0.223156,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,354::5a76244c554299109176e65d,354,5a76244c554299109176e65d,True,0.15,0.178571,0.178571,0.614286,0.224074,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,355::5ab53bee554299637185c526,355,5ab53bee554299637185c526,False,NA,NA,0.618524,0.618524,0.267268,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,356::5ab6aa4c55429953192ad359,356,5ab6aa4c55429953192ad359,True,0.1,0.168719,0.168719,0.612069,0.254926,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,357::5abe832a55429965af743f29,357,5abe832a55429965af743f29,True,0.2,0.228571,0.228571,0.614286,0.243956,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,358::5ab5b732554299494045f03c,358,5ab5b732554299494045f03c,True,0.3,0.328162,0.328162,0.612705,0.217799,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,359::5adffb4655429925eb1afbbf,359,5adffb4655429925eb1afbbf,True,0.4,0.42008,0.42008,0.615634,0.244256,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,360::5ae6d3345542996d980e7c85,360,5ae6d3345542996d980e7c85,True,0.1,0.19,0.19,0.614286,0.261905,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,361::5ab878ba55429916710eb06c,361,5ab878ba55429916710eb06c,True,0.1,0.167208,0.167208,0.616477,0.261769,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,362::5a7509175542993748c897a3,362,5a7509175542993748c897a3,True,0.25,0.276786,0.276786,0.614286,0.251786,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,363::5a8ac38855429970aeb70300,363,5a8ac38855429970aeb70300,True,0.25,0.280181,0.280181,0.619718,0.277163,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,364::5a8bc03d5542996e8ac88a0b,364,5a8bc03d5542996e8ac88a0b,True,0.4,0.423319,0.423319,0.612395,0.245098,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,365::5ae4ad375542995dadf243a4,365,5ae4ad375542995dadf243a4,False,NA,NA,0.612189,0.612189,0.251941,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,366::5a7da0de5542990b8f5039d7,366,5a7da0de5542990b8f5039d7,True,0.1,0.131459,0.131459,0.617021,0.242908,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,367::5a8af0a355429950cd6afc1c,367,5a8af0a355429950cd6afc1c,True,0.6,0.614286,0.614286,0.614286,0.273733,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,368::5a73522d5542994cef4bc541,368,5a73522d5542994cef4bc541,True,0.25,0.276786,0.276786,0.619361,0.280075,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,369::5ab3a83d5542992ade7c6e08,369,5ab3a83d5542992ade7c6e08,True,0.1,0.132143,0.132143,0.614286,0.244133,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,370::5ab84d5a55429916710eb028,370,5ab84d5a55429916710eb028,True,0.25,0.280181,0.280181,0.619718,0.272636,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,371::5a7f57a45542992097ad2f29,371,5a7f57a45542992097ad2f29,True,0.25,0.274725,0.274725,0.612637,0.301587,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,372::5ae764a85542997b22f6a720,372,5ae764a85542997b22f6a720,False,NA,NA,0.618304,0.618304,0.264509,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,373::5a7b1023554299042af8f6c2,373,5a7b1023554299042af8f6c2,True,0.3,0.328782,0.328782,0.612395,0.228992,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,374::5a80707e5542992bc0c4a70e,374,5a80707e5542992bc0c4a70e,True,0.1,0.131083,0.131083,0.613226,0.236068,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,375::5a8e16a5554299068b959e58,375,5a8e16a5554299068b959e58,True,0.25,0.274725,0.274725,0.612637,0.252137,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,376::5a875cd65542996e4f30879d,376,5a875cd65542996e4f30879d,True,0.1,0.134979,0.134979,0.617122,0.256565,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,377::5a78d16455429974737f78bb,377,5a78d16455429974737f78bb,True,0.1,0.157519,0.157519,0.614286,0.274812,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,378::5a895f6155429946c8d6e914,378,5a895f6155429946c8d6e914,False,NA,NA,0.613095,0.613095,0.269841,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,379::5a84f8555542997175ce1f3a,379,5a84f8555542997175ce1f3a,True,0.25,0.270906,0.270906,0.611934,0.265244,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,380::5ab31adc554299233954ff0a,380,5ab31adc554299233954ff0a,True,0.2,0.227153,0.227153,0.617122,0.220063,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,381::5ac3ba1855429939154138f3,381,5ac3ba1855429939154138f3,True,0.1,0.13289,0.13289,0.611296,0.241694,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,382::5a7380b955429908901be2d4,382,5a7380b955429908901be2d4,True,0.1,0.182188,0.182188,0.609403,0.25226,1.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,383::5a8f92fb55429918e830d271,383,5a8f92fb55429918e830d271,False,NA,NA,0.615792,0.615792,0.252232,0.0
pair6_llama32_abliterated_deepseek3b,hotpotqa,384::5a88082055429938390d3ed2,384,5a88082055429938390d3ed2,True,0.1,0.132143,0.132143,0.614286,0.239484,1.0
